127023,1
144427,1
108927,2
100383,4
23581,1
75161,2
132027,2
75050,2
16876,2
126083,1
97494,2
87997,2
45647,2
132248,3
112786,2
11641,2
14676,2
29189,4
104608,2
39786,2
57082,2
50153,4
74609,1
128528,2
99528,2
137015,1
51731,2
149173,1
128792,1
105538,2
39884,1
17229,1
1671,2
119969,2
44467,3
101585,3
95398,2
155826,2
42698,1
130351,2
141739,2
8707,0
40293,2
137858,2
99305,2
41220,3
145082,3
47166,2
54267,2
3967,1
57634,4
121780,2
19015,3
102066,2
121769,1
133787,2
68323,2
104225,2
133861,2
87036,2
102568,1
126840,2
9652,3
135522,2
37055,1
138066,2
113642,2
147171,2
94191,1
52585,2
72251,3
114201,2
107092,3
79688,2
148372,2
52705,2
51204,2
106775,3
111394,2
4891,1
71644,2
120261,2
61600,2
62517,2
112806,1
102765,2
89277,0
46026,2
128054,4
4697,3
22731,2
127224,2
46952,1
4888,1
57739,2
76698,2
118310,1
126809,3
7941,2
108919,2
121247,2
134054,2
68616,2
15796,2
130371,1
90710,2
133957,2
84967,2
36686,1
50817,3
26689,2
58582,2
118503,1
31125,3
48473,2
143364,2
45474,2
80035,2
150159,2
99337,4
60007,2
20084,3
48054,2
124305,3
126874,2
86293,3
20107,0
31350,1
18098,3
137154,2
11903,1
52574,2
26733,2
152545,2
148605,2
89818,3
34162,2
33661,2
151210,3
19590,2
153209,2
56379,1
110243,2
128838,2
99085,0
90786,2
143458,2
31594,2
119651,2
18239,2
132140,4
19410,2
85471,3
112800,0
151116,2
141860,2
136610,2
75735,2
13748,2
124016,1
146582,2
126892,1
95624,2
41558,1
17132,2
149171,1
11579,3
103990,2
68950,2
155632,2
44566,2
95203,2
115219,2
86780,2
88813,1
70750,2
91785,2
4447,2
39000,2
77276,2
154190,3
853,1
101821,2
71876,2
51149,2
127462,3
70709,2
128971,2
123554,2
7781,2
99824,2
48576,3
126896,1
146641,1
37366,3
14950,2
100298,2
40683,2
29598,2
46216,2
129854,1
33294,0
27243,2
129149,2
133721,2
6421,2
23629,2
53041,2
5806,2
133856,2
13295,3
94180,3
63995,2
104662,2
41410,2
65479,2
5125,1
81144,2
129529,3
146453,2
94445,2
32465,2
114138,1
125861,1
147735,1
97914,2
62684,2
127136,2
728,2
92831,1
113749,2
116127,2
91967,2
117303,2
152877,2
90079,2
108888,2
89924,2
120437,4
132202,2
132060,1
26161,2
70037,3
88094,2
110576,0
116399,2
90028,1
15366,2
119177,2
41296,2
75585,2
136048,2
54508,2
101981,2
57468,2
31027,2
21793,2
151739,3
80803,2
46899,2
48770,2
59479,1
50650,2
43479,2
44637,2
50637,3
67733,2
136880,2
63019,0
22007,2
69777,2
81194,1
51582,2
12714,1
136257,2
67422,2
50696,2
78382,2
1984,2
37774,2
69245,1
95288,1
22365,2
4589,2
4060,2
128181,1
49051,2
99417,3
113046,2
72152,1
96175,1
453,3
1086,2
43991,3
58432,1
113798,4
131342,2
75845,3
32891,2
29093,2
9633,2
114583,2
24174,3
79560,2
104069,1
73103,2
9046,2
27739,2
49309,2
12289,1
142009,2
48533,2
114911,2
58907,2
43015,1
61569,2
87540,2
128944,2
125396,2
116843,3
147305,3
108978,2
99029,3
95532,1
31391,2
145126,1
146533,2
67090,2
38818,2
12446,2
148422,2
25617,2
99458,2
71805,2
135255,0
153124,1
65698,2
51653,1
47015,2
95598,2
123701,2
99002,2
128713,2
49473,2
109327,2
105533,0
114682,3
152476,2
52028,2
108508,2
112799,0
155517,2
104960,2
41549,2
88944,2
122856,2
111258,3
4191,2
127805,3
62462,2
53093,2
109736,2
123179,3
105136,2
78024,3
104407,1
44942,2
7680,0
65900,1
90911,1
155602,2
110167,1
46413,4
126495,2
118455,2
9452,2
70042,2
46775,2
54206,1
149537,2
56593,2
83946,2
31486,2
38928,2
89528,1
81008,1
43484,2
113101,2
155981,1
109382,2
114381,3
54984,2
142537,2
42518,3
106103,3
38176,2
56468,1
130748,2
133583,3
104120,1
114672,3
64961,2
35664,2
29312,2
148567,2
140515,2
142745,2
13520,2
9679,2
15225,2
84338,3
136556,2
95605,2
99615,1
129674,3
28129,2
20003,2
35259,2
33324,1
111472,3
75240,2
105063,3
150668,2
98788,2
17563,2
24694,2
131580,2
93044,2
148065,2
107779,3
95105,1
76060,2
23531,2
129808,2
111073,2
43232,2
37844,2
10050,2
40974,3
138541,2
36513,3
114218,2
45383,2
34812,1
101724,1
51636,3
82298,2
97922,2
120889,2
123597,2
81175,1
41399,1
60053,2
118728,3
84147,3
150502,1
51706,2
49335,2
20563,2
68485,2
14491,2
91485,3
96440,2
14565,1
50867,2
146966,3
153717,1
104049,3
147700,3
141891,2
11497,2
145549,3
57699,2
149190,1
83075,2
60011,2
5930,2
106735,2
60742,2
104390,2
109304,2
122888,2
38996,2
37605,2
147094,0
149802,1
87990,2
36188,2
6458,2
22003,2
113868,2
29190,4
148307,2
70161,2
142910,2
88413,2
63339,2
95020,2
108995,2
9252,2
33938,2
67672,3
139181,2
17486,2
21435,2
143554,2
60467,2
76412,2
81836,2
42325,2
91890,2
92812,3
146509,2
460,2
93695,2
8226,2
111670,0
37037,1
105119,2
63042,3
66514,3
46380,2
108029,4
84596,1
108674,1
56501,2
153719,1
25334,2
78603,3
123741,2
15411,0
31987,3
118504,1
73524,2
119259,1
44966,2
39271,2
105927,2
48249,3
127196,2
100724,2
62790,3
81228,1
138082,4
27096,2
86108,2
113003,2
137942,2
39569,1
92570,2
35377,2
7778,2
50857,2
80880,2
9080,2
105184,2
121836,1
122967,2
32558,3
7957,3
62129,2
134020,3
13338,2
45323,2
17002,2
1481,2
17533,3
91209,2
117004,2
10945,4
144271,2
50729,2
28439,2
82042,2
80242,1
47356,2
127319,2
71372,2
51054,1
104465,3
108440,2
91651,1
108043,2
88535,1
38812,2
98789,2
77553,2
25865,2
58859,2
53121,2
88125,2
135038,2
113468,1
91185,2
130789,4
11128,2
129747,0
135326,3
37716,1
94472,2
51857,2
119899,2
24708,3
50659,2
137129,2
143638,2
8579,2
140425,2
62305,2
61867,1
108274,2
25524,2
110652,1
95859,3
95085,2
63028,0
83154,1
83643,1
32227,2
95322,1
150985,2
56257,3
150373,2
34430,2
39140,2
39835,2
127594,2
54417,4
49683,2
54484,2
131736,1
115925,2
143556,2
122767,2
119216,1
21556,2
88554,2
76335,1
102406,2
98778,2
34414,1
143457,2
28353,2
58073,2
27313,2
61112,2
72122,2
136440,2
121420,2
79852,2
142490,2
5530,2
73209,2
113012,1
76392,0
144665,2
126971,2
33445,2
58943,4
17420,2
5611,2
127827,2
22426,1
129607,2
2742,3
106788,3
26589,4
61056,2
20920,2
41823,2
62886,2
40828,2
102308,3
65300,1
111484,1
70267,2
67696,2
21351,1
57138,1
44917,2
57747,2
35830,2
53126,2
80763,3
98001,3
150147,0
18926,2
40997,2
154525,2
54781,2
76661,2
131541,2
85182,2
61984,3
27078,2
27060,3
21097,2
90416,1
40941,2
1807,4
143132,2
82747,2
116288,2
62620,2
63915,1
48097,2
21112,3
95926,1
94414,2
8412,2
64732,2
21772,2
92836,1
18094,2
28077,2
47388,2
31741,2
124168,3
85807,2
57798,2
49886,2
154009,2
37787,2
150860,2
13549,2
132038,2
109925,1
32172,2
63318,2
99775,1
20833,2
36502,2
68743,2
61359,2
129025,3
46518,1
120804,2
26938,2
29087,2
3484,2
99935,2
57858,4
5318,2
78139,2
100444,2
8057,3
452,3
94590,2
136126,2
51391,2
51094,2
151574,1
133450,2
22408,1
31673,3
93882,2
37220,1
67047,2
86078,1
126049,3
17120,2
9512,2
77316,3
90921,1
41784,2
53138,2
121025,1
112557,2
55534,2
20369,4
88232,0
142837,2
120512,2
31579,2
155292,2
87977,2
4608,2
103465,1
153173,2
115965,2
84273,2
27150,2
139114,2
105370,2
132353,2
132365,2
140940,2
34362,2
86760,2
38278,2
133313,3
96657,3
65980,2
112807,1
124259,1
4304,2
97096,3
128254,2
127856,3
67043,2
4931,2
75765,2
10366,2
140696,2
21284,2
26186,2
56002,1
65384,1
48294,2
64832,1
129490,2
95411,2
117083,3
73651,2
96966,3
61839,2
115709,2
102475,2
70426,2
90793,0
94761,2
141642,2
21907,2
50249,2
73144,1
29174,2
68474,2
98167,2
35230,2
7669,3
54656,3
48390,2
103647,2
120904,3
60633,4
4611,2
40122,2
64522,2
49367,2
151123,4
62454,1
107801,0
29432,2
32712,1
138675,1
64064,1
123925,1
32151,2
28689,3
79635,0
113973,0
119356,0
80006,1
28281,2
36575,2
101226,2
17565,2
39347,1
140882,2
88657,2
12475,2
80086,3
124089,1
83043,1
2768,2
48673,2
7238,2
131990,0
4328,2
63675,2
137848,2
25473,2
25880,3
27981,1
41902,2
146962,3
38273,2
35799,2
56743,3
25799,2
84630,1
147764,1
722,2
28978,2
73297,0
49941,2
16980,2
117411,2
11933,2
100371,3
25040,2
2300,4
122480,2
135471,2
149571,2
138465,2
12590,2
147905,1
58543,3
148521,2
37071,2
142014,2
143972,2
34751,3
90059,2
27600,2
80588,2
98270,2
59330,2
151426,2
61940,1
148378,1
143320,2
140471,3
114850,2
84896,2
61836,2
2953,2
53278,3
61342,2
49716,3
135924,2
107290,3
155050,2
153642,2
14177,2
36953,2
54336,2
126104,3
151931,2
137359,2
88678,2
135969,4
144248,2
153740,2
134304,2
93407,2
70264,2
152499,1
54668,1
94773,1
136769,2
154506,3
41988,1
93050,2
13193,3
139457,3
48410,1
112053,2
53467,2
84770,2
50190,2
94514,2
151072,2
105776,2
56657,2
138615,2
136998,1
51848,2
4574,2
116733,2
75424,2
4312,2
113188,3
57075,2
61408,2
55559,1
16260,2
28329,3
35593,1
10850,2
26083,2
85955,3
114797,2
54144,2
3534,3
35141,2
95588,2
132262,2
63030,0
134200,2
40833,2
6776,2
49620,2
9698,3
97386,3
13861,2
100697,1
132659,2
52356,4
147345,1
18381,3
26949,2
31524,2
99704,2
53539,2
118457,2
137726,3
100263,2
14892,2
34168,2
20442,2
58812,2
83080,1
148760,3
128622,2
92826,2
93360,2
3460,2
40951,2
14526,2
6733,2
356,2
24023,2
84912,2
147786,0
155084,2
14105,2
78126,2
50763,2
60443,0
17414,3
111613,2
138895,2
64590,2
37340,4
42121,2
132438,4
87039,2
123710,2
97160,1
121901,2
133920,0
120150,3
11166,3
85899,2
73251,2
78749,1
144576,1
133584,3
151380,2
48287,2
46564,2
31617,2
77641,2
142222,2
72189,2
69334,3
77206,2
50852,2
88873,2
111208,2
64119,3
144821,3
100682,2
4010,2
13739,3
139304,2
18079,2
91618,2
51110,2
87972,1
102004,2
119885,2
135484,2
50933,2
6963,2
102963,2
105974,2
104681,2
5426,1
70090,2
92534,2
21362,2
109283,2
77248,2
116899,2
44738,2
24116,2
67132,2
44287,3
104791,2
118871,2
69658,1
71870,2
68993,2
21679,2
145606,2
34931,2
101020,2
145152,2
39821,1
11772,2
38787,2
21593,2
41855,2
14675,2
98014,2
111573,2
58975,2
18678,2
68859,1
72178,2
12764,3
60062,2
32919,3
50053,2
142163,3
140524,2
48479,2
143794,1
155002,0
11139,2
54268,2
72320,2
124504,3
17955,2
72024,0
123652,1
98136,2
30916,3
115998,2
142675,1
90545,2
64982,1
140413,2
2438,2
47236,2
132582,4
78797,1
115562,2
121177,1
26460,1
21221,2
47497,3
142206,2
11921,2
140755,3
22357,3
36224,2
120930,3
100866,2
125112,1
123493,0
57389,2
135949,1
17637,2
86183,2
105934,2
141129,2
122933,1
112038,2
31104,2
46560,3
10262,2
35646,2
134262,2
42977,2
75042,3
60653,2
82756,2
82208,2
125933,2
101190,1
146134,4
9794,1
80206,2
44321,1
107413,2
123059,2
118099,3
154900,3
57766,2
121579,2
95762,2
106006,2
144905,2
87460,2
104626,2
6017,2
47189,2
145518,2
35208,2
10158,3
39062,3
32264,3
110577,0
32792,2
68953,3
67429,2
101688,2
127008,3
56984,2
685,2
109903,2
58368,2
61104,2
118900,2
53406,2
7372,2
146811,2
61341,3
2251,1
90198,2
94947,2
26185,2
90284,3
92640,3
114507,2
116866,2
26844,2
69317,2
8229,2
83403,1
78015,3
3393,2
141216,2
140941,2
103870,2
15780,2
56588,2
59860,1
42230,2
87092,2
95300,2
23248,0
88811,1
99192,2
75335,2
64080,3
130631,2
19633,1
128593,2
10454,2
60905,2
97980,0
1488,2
93802,2
127219,3
79452,1
69727,2
154580,2
30137,3
56283,4
115840,2
24555,0
43950,2
21033,3
104986,2
105597,0
22626,2
49172,2
97313,3
92096,1
108421,2
127024,1
8953,2
155595,2
20702,2
109313,2
122605,2
17099,2
109943,2
20793,1
71167,2
141331,2
85852,2
36096,3
69998,2
85317,2
131037,0
68034,2
127765,2
57590,3
138745,2
71807,0
61956,1
14840,2
63043,3
2555,2
130652,2
65709,1
130354,0
62535,1
19617,1
109174,2
44034,2
34361,2
86502,2
63623,2
5227,3
27177,0
155965,0
5662,0
87928,2
24210,2
132139,4
42816,3
135143,2
21707,2
25733,2
147287,2
62143,3
68282,2
108585,2
144529,2
9789,0
54998,2
60757,2
47764,2
12711,1
67566,3
44354,1
18907,2
90754,3
22238,1
14726,2
55840,2
132960,2
74185,2
58044,2
642,2
153397,2
38856,2
95410,2
25087,2
418,2
50992,3
75172,2
120070,2
101782,2
28057,3
53813,2
135042,2
88909,1
18143,2
153407,2
63378,2
60863,2
13618,2
6071,1
136071,1
96252,1
42562,3
29203,2
146986,2
87551,3
60989,2
9163,1
29495,3
91982,0
118845,2
106914,2
87885,4
87561,3
87010,1
41143,1
32293,2
131554,2
40488,3
106356,2
139022,2
25938,3
124551,2
68287,2
17571,1
22568,3
95589,2
33775,0
75040,3
70851,2
56791,2
131456,3
79230,2
61657,2
27937,2
130630,2
43036,2
680,2
52701,2
54177,2
32527,2
44225,2
22544,3
15750,2
137560,2
11896,2
41860,3
23430,0
111501,2
73558,1
129778,2
11726,1
2892,2
47158,2
136515,2
3828,2
33140,2
103341,2
10981,1
56732,2
81470,3
97842,2
126421,2
66363,2
8294,3
117869,2
146015,1
132837,2
1843,2
84902,2
88669,2
137503,2
155324,2
44300,3
98902,2
65856,2
154874,1
57494,2
60896,3
119252,1
66593,2
135327,3
22682,3
131628,2
106951,3
10467,2
106550,2
97452,2
95248,3
134307,2
86946,2
105249,2
155661,1
98326,2
133121,2
99283,2
65012,2
63347,2
134115,2
138608,3
80329,3
10321,2
49373,2
96093,1
141301,1
103701,2
98667,2
64443,2
155957,3
41216,3
126052,2
102996,2
49862,2
30251,3
124793,2
131911,2
66030,2
125003,1
85760,2
109693,0
59062,2
137717,2
26944,2
153494,2
117677,2
1495,2
153146,2
124216,1
33689,2
127233,2
6337,1
6402,2
143272,2
5733,2
84921,2
41948,2
98920,2
58261,2
7587,2
144333,2
89248,3
3270,1
80285,2
90533,2
30991,2
2187,2
147884,3
71543,2
61804,2
54038,2
111387,2
15379,2
93441,2
64235,2
122116,3
39315,2
109932,2
6748,2
18360,3
84293,2
25286,2
64757,2
38940,2
128660,3
100060,2
64100,2
8814,2
28464,2
33165,3
68760,2
135435,1
42823,1
30465,2
353,2
84483,2
54512,2
132848,3
49836,2
147984,2
1137,3
89452,2
96049,2
52048,1
143868,2
51850,2
110881,3
91153,2
30533,2
14433,3
26677,2
91839,2
153269,2
63278,4
119534,2
112917,2
140836,1
149115,3
49299,2
117717,2
141717,2
114956,2
48938,2
145677,1
115214,2
145204,2
142458,3
14028,3
135220,2
8656,2
40026,2
117655,2
55643,3
37948,2
80258,3
13315,2
88473,1
125890,3
62791,3
70469,2
267,0
14305,2
100095,2
132742,2
22541,3
104918,0
94672,2
121953,1
46821,3
8999,2
61687,2
13719,2
77172,2
123829,2
15051,2
55024,2
18545,2
115030,1
96209,1
122065,2
47253,2
73196,2
3355,2
34679,2
126148,2
18389,1
48299,2
99941,2
128204,2
111783,2
115578,3
49576,2
120467,3
140245,2
58246,2
7983,2
92531,2
41257,3
35589,1
60222,3
101660,2
17674,2
145165,2
74625,1
67501,2
86538,2
78967,2
23983,2
84057,2
127855,3
145018,1
117291,3
7090,2
8919,2
142655,2
149883,1
94133,1
71285,1
125982,4
29240,2
45608,2
60975,2
1505,1
62005,2
59357,3
87011,1
97019,3
123863,2
38357,2
87409,2
41083,2
119195,2
67618,2
90924,2
104558,2
25581,3
51638,2
136737,2
103986,2
108992,2
152251,2
24139,2
128473,2
98561,2
7239,2
137218,1
76342,1
14316,3
75791,3
52673,2
29470,3
19536,1
20739,2
29871,1
92974,2
4675,1
69506,3
89760,2
104506,0
107392,2
44087,1
88202,2
57930,2
111676,0
122955,1
23552,2
36863,2
141169,1
23473,2
131845,1
56813,2
125815,1
154247,3
141551,1
71499,2
116807,3
29253,2
78248,2
32118,2
122433,2
99760,2
25314,2
73373,3
122839,2
10318,2
126526,2
79153,4
155011,1
101895,2
92277,2
42705,2
16008,2
99185,2
55425,2
71294,2
130947,1
28733,2
63979,2
52452,4
135307,3
70719,2
37131,2
141689,2
138878,1
113465,1
121241,2
56871,2
72979,2
98736,3
142514,2
39830,2
69635,3
148165,1
10557,2
92524,2
88772,2
47786,1
155308,2
142012,2
33829,2
74017,2
51338,2
5174,2
89030,2
2517,2
130693,3
59532,2
93475,2
93583,3
86882,1
24569,2
21059,2
101108,2
139102,2
23817,1
132723,2
143410,1
104973,2
71982,1
108225,1
130408,2
3564,2
146258,1
57907,3
10767,2
90972,3
84608,2
43678,3
3131,2
60365,0
149407,4
153725,1
150467,2
103076,3
131395,1
85925,2
14928,2
155078,2
112895,2
67926,1
44339,2
56539,2
107094,3
3049,2
129306,2
73670,1
95653,2
151217,2
151734,3
63697,2
25775,2
123572,2
22703,2
16257,2
119382,2
32259,3
115373,2
31597,2
26882,3
55271,2
84444,2
53101,2
102837,2
117602,2
36061,3
124379,3
75610,3
154480,2
35652,2
129776,2
103610,2
118716,4
104877,2
39188,1
15900,2
83163,1
99004,2
102265,3
81646,1
149985,0
2735,2
52039,2
85401,2
137055,2
95247,3
66222,2
102832,2
88786,2
137662,3
31563,2
76589,2
140751,2
47572,2
117109,2
64733,2
50725,2
13564,2
425,2
121979,2
65120,2
72498,2
9798,2
21480,2
147359,3
140438,3
122450,2
146720,2
52463,3
87826,2
63081,2
64507,2
109225,2
67522,2
76918,2
66344,2
95402,2
74917,3
77781,1
11925,2
79274,4
107915,2
1430,2
136015,2
148300,1
16611,2
127025,1
55353,2
69902,2
118695,2
36955,2
21923,2
73928,1
27178,0
10851,2
66592,2
139578,2
30011,3
101290,2
49404,1
3466,2
15400,2
957,2
131097,2
18342,3
135510,2
8594,2
389,2
118433,3
119157,3
16766,2
72626,2
29778,2
133717,2
65906,2
145084,3
69760,1
31186,4
60119,2
112465,2
147463,3
116300,2
138747,2
67902,3
14151,2
133968,2
69541,2
79958,1
98418,2
18273,0
141474,2
86324,2
7062,2
63184,2
152914,2
114346,2
9527,2
22371,2
86284,3
35592,1
75563,2
30173,2
141248,2
8170,1
90550,1
52414,3
54530,3
92166,2
59347,2
112852,1
137333,1
148978,1
122457,3
52,2
147975,2
9493,2
56763,2
65708,1
39536,1
56576,3
78892,2
65313,1
152331,2
70507,2
47214,2
58541,2
78837,2
61662,2
50966,2
110036,2
113052,1
32023,3
107514,2
146308,2
32744,2
28975,1
74000,3
123082,2
87034,2
139632,1
148737,2
103649,1
141951,1
154712,2
8010,2
1061,2
61788,3
27136,3
48194,2
104085,2
44219,2
77054,1
113959,2
64825,2
68659,2
146295,1
52794,3
84843,2
75616,2
95615,1
3859,2
139411,4
78577,1
68104,2
116894,2
29661,3
25433,2
140054,2
17621,2
67666,2
101184,1
15642,1
57489,2
73325,2
17879,3
138208,3
68825,2
12023,2
156033,1
9414,2
72384,2
42945,2
152055,2
134215,2
2996,2
137899,2
84494,3
74635,2
127955,2
25991,2
114451,1
112216,2
7607,1
47026,4
21429,2
23261,2
151125,1
95551,3
8213,2
144192,2
58264,2
58644,2
91473,1
93170,2
85504,2
108208,1
103730,2
99009,2
19251,2
4713,2
102763,2
69123,2
110314,2
50916,2
10342,2
126877,2
7921,2
134322,2
3719,1
33862,2
12336,2
47036,4
36363,1
86024,3
50072,2
117416,2
80699,2
59504,3
136095,2
90651,2
60856,3
64666,1
48201,2
3448,2
79045,2
10722,2
15802,4
123581,2
50259,4
59641,2
54474,2
3950,2
149373,2
96150,3
111355,2
45537,2
87027,2
16017,2
129465,2
14075,2
7803,2
129654,2
107226,1
40432,2
140554,3
1901,2
103679,3
119384,2
75881,2
108701,4
155210,2
58479,2
57675,3
65194,2
2390,2
6135,2
102549,2
65653,2
58413,2
21558,2
32965,2
2387,2
114398,1
153681,2
39450,2
137770,2
36816,3
7010,0
65083,2
150896,4
18790,2
111238,2
130891,2
10292,3
22032,2
141234,2
94177,3
122696,1
134950,1
43093,2
45448,3
59068,1
76186,2
99857,2
91874,1
151267,2
59640,2
137551,2
103178,3
36274,1
19920,2
34859,3
80029,2
82076,3
123785,2
59072,1
151288,3
108215,3
124056,2
25424,2
129231,1
49627,2
44045,2
77783,2
2782,2
40127,2
48628,2
114629,0
47776,2
63211,3
64662,1
128658,3
74340,2
11456,3
61452,1
87683,2
104927,0
142037,2
68166,2
70893,2
58087,2
67281,1
126934,3
13043,2
50427,4
90661,1
105508,2
125,2
84297,2
37912,2
101293,2
134767,1
46204,2
17579,1
144300,1
102495,2
48552,2
54815,1
134323,2
123407,2
70913,3
81111,2
62389,2
96426,2
63736,2
20901,2
81238,3
87713,2
10735,3
71605,2
85271,1
64406,2
140739,2
7966,2
73075,1
24455,3
124624,2
49969,2
154229,3
141680,0
136573,2
48546,2
505,2
34636,2
79856,2
33878,2
127077,2
7638,3
141464,2
92080,2
151462,2
73309,2
110091,2
89218,2
16078,3
144760,3
59708,2
69210,2
88027,2
79670,2
79319,2
114249,2
73577,2
50961,1
21631,2
91668,2
30859,2
97119,2
73720,3
93422,2
135683,3
92411,1
140831,1
153088,2
84195,2
104294,3
55835,2
83306,2
31506,2
137685,1
55394,2
59823,2
150953,3
12879,3
108128,2
99485,3
63299,3
34492,2
96559,2
81535,3
147662,2
33625,2
82071,3
5909,2
3395,2
21291,2
73994,3
104746,3
55363,1
88642,2
144874,0
111354,2
74799,2
10400,2
32177,2
156045,2
121351,2
105454,2
39574,1
82159,3
64061,2
96944,2
15906,2
112671,2
58801,3
24875,3
139950,2
116163,2
120825,3
13319,2
145118,1
153296,2
67924,1
113065,2
53779,2
102507,2
884,2
92381,2
110691,2
107812,2
68534,0
95081,2
113020,1
84964,3
35476,3
2683,2
130790,4
141621,2
6556,3
77647,2
2580,1
3391,3
14862,2
136295,1
154809,2
139431,3
36309,1
73875,0
83345,2
81103,2
64419,2
83026,1
64954,2
147902,1
98583,2
111416,2
79393,2
11273,0
32265,3
1974,1
36207,2
24912,2
21308,2
116488,3
93527,1
54240,2
127350,1
148433,2
2161,2
146849,2
4909,1
106338,3
28683,3
27108,0
37497,2
142396,1
36323,3
64518,2
15,2
111544,2
109730,2
45397,3
152734,2
59628,2
54579,2
7861,3
41799,2
99141,2
82938,3
84198,2
124177,3
53769,3
62628,2
92656,2
80433,2
28728,1
84014,2
97290,3
11297,2
67628,4
92528,2
117671,2
48042,2
5734,2
35774,0
70297,3
73516,2
2105,3
115458,2
155684,2
132373,2
21176,1
129594,2
27857,2
48458,2
42252,2
18294,2
155043,2
66583,2
30212,3
137703,2
120326,2
125962,2
245,2
93435,2
129496,1
31786,3
75388,0
1,2
93270,2
139259,1
27349,2
68038,2
92976,2
7036,2
73706,2
73037,3
68328,1
154826,4
23213,1
134633,1
32603,3
19518,2
98388,1
68026,2
12465,2
91355,2
103530,2
46445,2
136948,1
108837,1
349,2
152683,2
98919,2
135482,2
130888,2
67524,2
62716,3
2900,2
151527,1
86709,2
47116,2
147892,2
23965,2
102535,2
76096,2
24031,2
147804,2
104516,2
142105,2
94676,2
130040,2
24833,2
25821,2
119658,2
80192,2
119045,3
33336,2
483,2
124078,1
111284,2
17410,3
141807,2
114571,2
8503,2
26694,2
34764,2
115468,2
115498,2
84947,1
135395,3
56642,2
136498,2
88787,2
138517,1
8126,4
145872,3
23295,4
109471,2
116847,3
11314,2
104893,2
27160,2
28974,1
79904,2
58705,2
48984,3
24717,2
48652,2
146331,1
72761,3
8287,3
42466,2
54494,2
39226,3
66085,3
7855,3
27894,2
101330,1
17214,2
112110,4
73639,2
136330,2
153310,3
65820,3
41140,1
47523,2
63311,2
39930,0
141338,2
65865,2
79389,2
9707,3
72698,3
92120,2
83248,1
109408,2
32125,2
12758,1
81879,3
103060,2
56938,2
153158,2
12238,2
75377,2
154897,3
40206,2
146799,2
80342,3
155382,2
93788,2
126222,2
88086,2
89053,2
42958,2
40957,2
149806,0
60482,2
82245,2
149154,2
107176,2
99376,2
114943,2
101262,2
6442,2
2006,2
21806,2
33199,1
38262,2
69202,2
155157,3
131243,1
95583,2
33803,2
27536,3
141217,2
67747,2
47152,2
68849,4
19364,2
101588,4
59225,2
144303,2
21612,3
97533,1
150195,3
47281,4
284,2
135673,2
34583,1
26334,3
92345,4
146570,3
53598,2
19114,1
74998,2
116095,2
21182,2
4180,2
127978,2
72551,4
138357,2
113567,3
88026,2
80793,2
19626,1
7083,2
12058,2
5407,2
7517,3
90857,2
2989,0
53239,1
28089,2
68067,1
128680,2
126621,2
71070,2
83227,2
151805,2
32757,2
132345,2
